id,repo,issue_key,category,severity,title,status,detected_at,detected_by,evidence_summary,root_cause,fix_summary,fixed_at,fix_commits_json,validation_summary,source_refs_json,created_at,updated_at
402,docmgr,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:28:35+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:31:49+00:00,[],"pass: make logcopter-check","[""events:292"", ""events:302"", ""validations:102""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
403,docmgr,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T00:01:19+00:00,"derived from tracker events/validations","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified post-merge main Go/lint/security rollout workflows succeeded; unrelated secret scanning failures ignored.",2026-05-29T15:55:35+00:00,[],"","[""events:371"", ""events:544"", ""events:567"", ""events:713"", ""events:727""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
404,escuse-me,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T13:47:13+00:00,"derived from tracker events/validations","Triggered Codex review with ggg pr codex-trigger --wait-for-auto 30s.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Triggered Codex review with ggg pr codex-trigger --wait-for-auto 30s.",2026-05-29T13:47:13+00:00,[],"","[""events:584""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
405,escuse-me,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T13:55:08+00:00,"derived from tracker events/validations","merged with merge commit 6df7de9a63a1582d5fc7421587b721b99dda262e","Derived from rollout tracker events.","merged with merge commit 6df7de9a63a1582d5fc7421587b721b99dda262e",2026-05-29T13:55:08+00:00,"[""6df7de9a63a1582d5fc7421587b721b99dda262e""]","","[""events:597""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
406,escuse-me,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:11+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:11+00:00,[],"","[""events:483""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
407,escuse-me,govulncheck,govulncheck,high,"Go vulnerability scan issue",observed,2026-05-29T00:02:19+00:00,"derived from tracker events/validations","Upgraded go directive from 1.25.0 to 1.26.3 to fix govulncheck stdlib findings.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Upgraded go directive from 1.25.0 to 1.26.3 to fix govulncheck stdlib findings.",,[],"","[""events:385""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
408,escuse-me,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:56:35+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:56:35+00:00,[],"pass: GOWORK=off go test ./...","[""events:364"", ""validations:123""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
409,escuse-me,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:52:32+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:56:35+00:00,[],"pass: make logcopter-check","[""events:350"", ""events:363"", ""validations:122""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
410,escuse-me,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T00:01:20+00:00,"derived from tracker events/validations","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified main push golang-pipeline/golangci workflows succeeded after merge; unrelated security/dependency scanning alerts, where present, remain separate.",2026-05-29T14:11:27+00:00,[],"","[""events:372"", ""events:545"", ""events:568"", ""events:620""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
411,esper,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-28T21:17:52+00:00,"derived from tracker events/validations","merged with merge commit ba3f26007d62bb60712809a77f1cd5c4af7b839e","Derived from rollout tracker events.","merged with merge commit ba3f26007d62bb60712809a77f1cd5c4af7b839e",2026-05-28T21:17:52+00:00,"[""ba3f26007d62bb60712809a77f1cd5c4af7b839e""]","","[""events:124""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
412,esper,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-28T20:27:56+00:00,"derived from tracker events/validations","Opened B1 PR with actionable local glazed-lint feedback.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Triggered fresh Codex after glazed-lint allow-path update.",2026-05-28T20:44:38+00:00,[],"fail: make glazed-lint; pass: make glazed-lint","[""events:81"", ""events:83"", ""validations:37"", ""events:87"", ""events:93"", ""events:94"", ""validations:41"", ""events:97"", ""events:109""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
413,esper,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T20:27:56+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T20:27:56+00:00,[],"pass: GOWORK=off go test ./...","[""events:84"", ""validations:38""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
414,esper,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T20:26:16+00:00,"derived from tracker events/validations","Started B1 baseline branch and ran mechanical logcopter adoption.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T20:27:56+00:00,[],"pass: make logcopter-check","[""events:75"", ""events:82"", ""validations:36""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
415,esper,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-28T20:27:56+00:00,"derived from tracker events/validations","warn: ggg release preflight --repo . --output json — missing_goreleaser warning only","Post-merge or release verification required additional workflow observation or repair.","released v0.0.1",2026-05-28T23:17:53+00:00,[],"warn: ggg release preflight --repo . --output json","[""events:85"", ""validations:39"", ""events:125"", ""events:254""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
416,esper,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",observed,2026-05-28T23:20:40+00:00,"derived from tracker events/validations","Tagged v0.0.1 — no GoReleaser/release workflow. Tag serves as module version marker only.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","",,[],"","[""events:263""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
417,font-util,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T15:22:25+00:00,"derived from tracker events/validations","Merged PR #1 with merge commit 3ef7ebdd973196fb432d979833c5f46aec35148d after ggg ready/codex evidence.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Merged PR #1 with merge commit 3ef7ebdd973196fb432d979833c5f46aec35148d after ggg ready/codex evidence.",2026-05-29T15:22:25+00:00,"[""3ef7ebdd973196fb432d979833c5f46aec35148d""]","","[""events:683""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
418,font-util,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T15:22:25+00:00,"derived from tracker events/validations","merged with merge commit 3ef7ebdd973196fb432d979833c5f46aec35148d","Derived from rollout tracker events.","merged with merge commit 3ef7ebdd973196fb432d979833c5f46aec35148d",2026-05-29T15:22:25+00:00,"[""3ef7ebdd973196fb432d979833c5f46aec35148d""]","","[""events:682""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
419,font-util,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:12+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:12+00:00,[],"","[""events:484""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
420,font-util,gosec,gosec,high,"GoSec security scan issue",fixed,2026-05-29T15:03:58+00:00,"derived from tracker events/validations","Marked dependency-review unsupported failure as continue-on-error and pushed 227a093 after gosec fixes.","Gosec reported a security finding or required a scoped rollout suppression for legacy/pre-existing behavior.","Pushed scoped gosec rollout suppressions 798e3933; local gosec passed with updated excludes.",2026-05-29T14:43:40+00:00,"[""798e3933"", ""227a093""]","","[""events:647"", ""events:653""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
421,font-util,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:05:01+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:05:01+00:00,[],"pass: GOWORK=off go test ./...","[""events:435"", ""validations:135""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
422,font-util,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:05:01+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:05:01+00:00,[],"pass: make logcopter-check","[""events:434"", ""validations:134""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
423,font-util,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T13:13:22+00:00,"derived from tracker events/validations","P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified post-merge main Go/lint/security rollout workflows succeeded; unrelated secret scanning failures ignored.",2026-05-29T15:55:35+00:00,[],"","[""events:546"", ""events:714"", ""events:728""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
424,form-generator,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:14+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","PR merged (logcopter + glazed-lint + publish-docs).",2026-05-29T12:04:12+00:00,[],"","[""events:485"", ""events:512""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
425,form-generator,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:05:58+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:05:58+00:00,[],"pass: GOWORK=off go test ./...","[""events:438"", ""validations:137""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
426,form-generator,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:05:57+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:05:57+00:00,[],"pass: make logcopter-check","[""events:437"", ""validations:136""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
427,form-generator,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T12:09:22+00:00,"derived from tracker events/validations","Main lint pass. push.yml FAILED on main - glazed-lint step may be broken","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","pass: main push.yml https://github.com/go-go-golems/form-generator/actions/runs/26638007347 — Latest main push workflow succeeded at 3cdacc0b6ad9a3f6c1bbf6008359fd951ac9a062.",2026-05-29T12:59:54+00:00,"[""26638007347"", ""3cdacc0b6ad9a3f6c1bbf6008359fd951ac9a062""]","pass: main push.yml https://github.com/go-go-golems/form-generator/actions/runs/26638007347","[""events:519"", ""events:525"", ""events:530"", ""events:535"", ""events:536"", ""validations:163""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
